base_date,emd_nm,pay_amt
2020-07-26,천지동,36208
2020-07-26,표선면,37224
2020-07-26,한경면,25211
2020-07-26,한림읍,74513
2020-07-26,화북동,148303
2020-07-26,효돈동,21651
2020-07-27,건입동,43359
2020-07-27,구좌읍,28399
2020-07-27,남원읍,52812
2020-07-27,노형동,271486
2020-07-27,대륜동,42703
2020-07-27,대정읍,92252
2020-07-27,대천동,60749
2020-07-27,도두동,26093
2020-07-27,동홍동,108299
2020-07-27,봉개동,16240
2020-07-27,삼도1동,65461
2020-07-27,삼도2동,33781
2020-07-27,삼양동,106001
2020-07-27,서홍동,48230
2020-07-27,성산읍,79155
2020-07-27,송산동,31731
2020-07-27,아라동,126916
2020-07-27,안덕면,40071
2020-07-27,애월읍,93468
2020-07-27,연동,204943
2020-07-27,영천동,38744
2020-07-27,예래동,15709
2020-07-27,오라동,64116
2020-07-27,외도동,101125
2020-07-27,용담1동,32508
2020-07-27,용담2동,64672
2020-07-27,이도1동,41267
2020-07-27,이도2동,232767
2020-07-27,이호동,22447
2020-07-27,일도1동,15912
2020-07-27,일도2동,154242
2020-07-27,정방동,23745
2020-07-27,조천읍,59096
2020-07-27,중문동,56546
2020-07-27,중앙동,46184
2020-07-27,천지동,30700
2020-07-27,표선면,38279
2020-07-27,한경면,16909
2020-07-27,한림읍,63053
2020-07-27,화북동,115721
2020-07-27,효돈동,24526
2020-07-28,건입동,54078
2020-07-28,구좌읍,42556
2020-07-28,남원읍,72153
2020-07-28,노형동,299642
2020-07-28,대륜동,52983
2020-07-28,대정읍,108237
2020-07-28,대천동,66061
2020-07-28,도두동,20055
2020-07-28,동홍동,130395
2020-07-28,봉개동,18929
2020-07-28,삼도1동,71670
2020-07-28,삼도2동,40716
2020-07-28,삼양동,119377
2020-07-28,서홍동,51083
2020-07-28,성산읍,83632
2020-07-28,송산동,29971
2020-07-28,아라동,147426
2020-07-28,안덕면,47802
2020-07-28,애월읍,112902
2020-07-28,연동,232460
2020-07-28,영천동,59466
2020-07-28,예래동,24399
2020-07-28,오라동,72125
2020-07-28,외도동,111858
2020-07-28,용담1동,41116
2020-07-28,용담2동,77917
2020-07-28,이도1동,53131
2020-07-28,이도2동,272629
2020-07-28,이호동,26832
2020-07-28,일도1동,16793
2020-07-28,일도2동,193775
2020-07-28,정방동,24729
2020-07-28,조천읍,72598
2020-07-28,중문동,73237
2020-07-28,중앙동,52076
2020-07-28,천지동,35358
2020-07-28,표선면,35922
2020-07-28,한경면,24158
2020-07-28,한림읍,73452
2020-07-28,화북동,141403
2020-07-28,효돈동,26970
2020-07-29,건입동,50879
2020-07-29,구좌읍,38842
2020-07-29,남원읍,69538
2020-07-29,노형동,286500
2020-07-29,대륜동,47605
2020-07-29,대정읍,98255
2020-07-29,대천동,62400
2020-07-29,도두동,18017
2020-07-29,동홍동,122718
2020-07-29,봉개동,19412
2020-07-29,삼도1동,66988
2020-07-29,삼도2동,41693
2020-07-29,삼양동,113015
2020-07-29,서홍동,52163
2020-07-29,성산읍,84069
2020-07-29,송산동,38505
2020-07-29,아라동,132523
2020-07-29,안덕면,40225
2020-07-29,애월읍,108461
2020-07-29,연동,215822
2020-07-29,영천동,61451
2020-07-29,예래동,18160
2020-07-29,오라동,69025
2020-07-29,외도동,114198
2020-07-29,용담1동,38960
2020-07-29,용담2동,71980
2020-07-29,이도1동,49538
2020-07-29,이도2동,260612
2020-07-29,이호동,22316
2020-07-29,일도1동,22331
2020-07-29,일도2동,171795
2020-07-29,정방동,24197
2020-07-29,조천읍,73913
2020-07-29,중문동,65397
2020-07-29,중앙동,53107
2020-07-29,천지동,37007
2020-07-29,표선면,499596
2020-07-29,한경면,17354
2020-07-29,한림읍,77841
2020-07-29,화북동,122703
2020-07-29,효돈동,20998
2020-07-30,건입동,51399
2020-07-30,구좌읍,43149
2020-07-30,남원읍,67487
2020-07-30,노형동,279046
2020-07-30,대륜동,51935
2020-07-30,대정읍,111095
2020-07-30,대천동,64807
2020-07-30,도두동,17070
2020-07-30,동홍동,125984
2020-07-30,봉개동,17674
2020-07-30,삼도1동,70310
2020-07-30,삼도2동,40011
2020-07-30,삼양동,107438
2020-07-30,서홍동,51093
2020-07-30,성산읍,77675
2020-07-30,송산동,39032
2020-07-30,아라동,144797
2020-07-30,안덕면,49703
2020-07-30,애월읍,99474
2020-07-30,연동,227427
2020-07-30,영천동,51864
2020-07-30,예래동,22801
2020-07-30,오라동,66584
2020-07-30,외도동,117235
2020-07-30,용담1동,36961
2020-07-30,용담2동,77767
2020-07-30,이도1동,53357
2020-07-30,이도2동,254454
2020-07-30,이호동,25895
2020-07-30,일도1동,16111
2020-07-30,일도2동,174531
2020-07-30,정방동,29324
2020-07-30,조천읍,76153
2020-07-30,중문동,66359
2020-07-30,중앙동,46910
2020-07-30,천지동,35074
2020-07-30,표선면,37733
2020-07-30,한경면,22156
2020-07-30,한림읍,77552
2020-07-30,화북동,124187
2020-07-30,효돈동,26601
2020-07-31,건입동,47558
2020-07-31,구좌읍,41910
2020-07-31,남원읍,74354
2020-07-31,노형동,268539
2020-07-31,대륜동,50297
2020-07-31,대정읍,120837
2020-07-31,대천동,61302
2020-07-31,도두동,16679
2020-07-31,동홍동,118535
2020-07-31,봉개동,19727
2020-07-31,삼도1동,61569
2020-07-31,삼도2동,40499
2020-07-31,삼양동,106752
2020-07-31,서홍동,51402
2020-07-31,성산읍,76908
2020-07-31,송산동,41842
2020-07-31,아라동,132467
2020-07-31,안덕면,51866
2020-07-31,애월읍,100425
2020-07-31,연동,212586
2020-07-31,영천동,58108
2020-07-31,예래동,20667
2020-07-31,오라동,62246
2020-07-31,외도동,101417
2020-07-31,용담1동,35944
2020-07-31,용담2동,70164
2020-07-31,이도1동,47001
2020-07-31,이도2동,238948
2020-07-31,이호동,24004
2020-07-31,일도1동,18601
2020-07-31,일도2동,166810
2020-07-31,정방동,24065
2020-07-31,조천읍,72239
2020-07-31,중문동,67036
2020-07-31,중앙동,56317
2020-07-31,천지동,35503
2020-07-31,표선면,33304
2020-07-31,한경면,24998
2020-07-31,한림읍,79151
2020-07-31,화북동,116213
2020-07-31,효돈동,31773
2020-08-01,건입동,44948
2020-08-01,구좌읍,44053
2020-08-01,남원읍,73348
2020-08-01,노형동,285216
2020-08-01,대륜동,54117
2020-08-01,대정읍,105964
2020-08-01,대천동,64638
2020-08-01,도두동,24808
2020-08-01,동홍동,130222
2020-08-01,봉개동,18729
2020-08-01,삼도1동,69330
2020-08-01,삼도2동,41098
2020-08-01,삼양동,117361
2020-08-01,서홍동,53598
2020-08-01,성산읍,84723
2020-08-01,송산동,42976
2020-08-01,아라동,144572
2020-08-01,안덕면,50191
2020-08-01,애월읍,115960
2020-08-01,연동,216569
2020-08-01,영천동,50324
2020-08-01,예래동,24480
2020-08-01,오라동,69067
2020-08-01,외도동,108765
2020-08-01,용담1동,44960
2020-08-01,용담2동,77640
2020-08-01,이도1동,53236
2020-08-01,이도2동,264532
2020-08-01,이호동,32066
2020-08-01,일도1동,19310
2020-08-01,일도2동,190428
2020-08-01,정방동,31189
2020-08-01,조천읍,81826
2020-08-01,중문동,68488
2020-08-01,중앙동,50896
2020-08-01,천지동,36411
2020-08-01,표선면,40041
2020-08-01,한경면,25545
2020-08-01,한림읍,83870
2020-08-01,화북동,130045
2020-08-01,효돈동,30023
2020-08-02,건입동,53009
2020-08-02,구좌읍,46655
2020-08-02,남원읍,71575
2020-08-02,노형동,361461
2020-08-02,대륜동,53806
2020-08-02,대정읍,101775
2020-08-02,대천동,69063
2020-08-02,도두동,35731
2020-08-02,동홍동,131267
2020-08-02,봉개동,22980
2020-08-02,삼도1동,76871
2020-08-02,삼도2동,44947
2020-08-02,삼양동,137632
2020-08-02,서홍동,60530
2020-08-02,성산읍,90301
2020-08-02,송산동,42909
2020-08-02,아라동,174161
2020-08-02,안덕면,51597
2020-08-02,애월읍,128724
2020-08-02,연동,255451
2020-08-02,영천동,54139
2020-08-02,예래동,24012
2020-08-02,오라동,84926
2020-08-02,외도동,130490
2020-08-02,용담1동,39666
2020-08-02,용담2동,88196
2020-08-02,이도1동,52902
2020-08-02,이도2동,305755
2020-08-02,이호동,30778
2020-08-02,일도1동,19013
2020-08-02,일도2동,225025
2020-08-02,정방동,28584
2020-08-02,조천읍,85469
2020-08-02,중문동,74341
2020-08-02,중앙동,51464
2020-08-02,천지동,34509
2020-08-02,표선면,44429
2020-08-02,한경면,27927
2020-08-02,한림읍,82876
2020-08-02,화북동,150188
2020-08-02,효돈동,34696
2020-08-03,건입동,48493
2020-08-03,구좌읍,41621
2020-08-03,남원읍,80422
2020-08-03,노형동,305924
2020-08-03,대륜동,50938
2020-08-03,대정읍,113091
2020-08-03,대천동,68654
2020-08-03,도두동,20721
2020-08-03,동홍동,127067
2020-08-03,봉개동,17801
2020-08-03,삼도1동,70983
2020-08-03,삼도2동,42826
2020-08-03,삼양동,116936
2020-08-03,서홍동,56411
2020-08-03,성산읍,102367
2020-08-03,송산동,36787
2020-08-03,아라동,151509
2020-08-03,안덕면,49485
2020-08-03,애월읍,115825
2020-08-03,연동,227360
2020-08-03,영천동,51886
2020-08-03,예래동,22399
2020-08-03,오라동,75242
2020-08-03,외도동,118680
2020-08-03,용담1동,37473
2020-08-03,용담2동,77298
2020-08-03,이도1동,51671
2020-08-03,이도2동,268590
2020-08-03,이호동,29378
2020-08-03,일도1동,14409
2020-08-03,일도2동,187592
2020-08-03,정방동,26799
2020-08-03,조천읍,80237
2020-08-03,중문동,75337
2020-08-03,중앙동,55259
2020-08-03,천지동,35143
2020-08-03,표선면,36021
2020-08-03,한경면,29786
2020-08-03,한림읍,81251
2020-08-03,화북동,135901
2020-08-03,효돈동,31255
2020-08-04,건입동,47548
2020-08-04,구좌읍,42908
2020-08-04,남원읍,79012
2020-08-04,노형동,294697
2020-08-04,대륜동,48954
2020-08-04,대정읍,99528
2020-08-04,대천동,64325
2020-08-04,도두동,18807
2020-08-04,동홍동,131117
2020-08-04,봉개동,18931
2020-08-04,삼도1동,64373
2020-08-04,삼도2동,37102
2020-08-04,삼양동,114335
2020-08-04,서홍동,51903
2020-08-04,성산읍,95445
2020-08-04,송산동,31793
2020-08-04,아라동,144911
2020-08-04,안덕면,45869
2020-08-04,애월읍,117172
2020-08-04,연동,230418
2020-08-04,영천동,53925
2020-08-04,예래동,23483
2020-08-04,오라동,70535
2020-08-04,외도동,111806
2020-08-04,용담1동,38398
2020-08-04,용담2동,77560
2020-08-04,이도1동,51690
2020-08-04,이도2동,249860
2020-08-04,이호동,25209
2020-08-04,일도1동,18283
2020-08-04,일도2동,175323
2020-08-04,정방동,25310
2020-08-04,조천읍,80414
2020-08-04,중문동,74396
2020-08-04,중앙동,52291
2020-08-04,천지동,35256
2020-08-04,표선면,494810
2020-08-04,한경면,29059
2020-08-04,한림읍,77345
2020-08-04,화북동,126202
2020-08-04,효돈동,34448
2020-08-05,건입동,46266
2020-08-05,구좌읍,43641
2020-08-05,남원읍,67623
2020-08-05,노형동,282430
2020-08-05,대륜동,48039
2020-08-05,대정읍,102239
2020-08-05,대천동,62337
2020-08-05,도두동,17276
2020-08-05,동홍동,117983
2020-08-05,봉개동,15737
2020-08-05,삼도1동,63515
2020-08-05,삼도2동,35220
2020-08-05,삼양동,105947
2020-08-05,서홍동,55171
2020-08-05,성산읍,86384
2020-08-05,송산동,29985
2020-08-05,아라동,129419
2020-08-05,안덕면,51329
2020-08-05,애월읍,104477
2020-08-05,연동,217908
2020-08-05,영천동,51514
2020-08-05,예래동,19197
2020-08-05,오라동,67209
2020-08-05,외도동,103773
2020-08-05,용담1동,37389
2020-08-05,용담2동,72901
2020-08-05,이도1동,45750
2020-08-05,이도2동,250937
2020-08-05,이호동,27578
2020-08-05,일도1동,17690
2020-08-05,일도2동,161210
2020-08-05,정방동,25109
2020-08-05,조천읍,71146
2020-08-05,중문동,63767
2020-08-05,중앙동,55894
2020-08-05,천지동,35134
2020-08-05,표선면,35887
2020-08-05,한경면,25131
2020-08-05,한림읍,92987
2020-08-05,화북동,119165
2020-08-05,효돈동,28554
2020-08-06,건입동,47364
2020-08-06,구좌읍,38826
2020-08-06,남원읍,67258
2020-08-06,노형동,271553
2020-08-06,대륜동,46808
2020-08-06,대정읍,102665
2020-08-06,대천동,64096
2020-08-06,도두동,19910
2020-08-06,동홍동,116856
2020-08-06,봉개동,18914
2020-08-06,삼도1동,69185
2020-08-06,삼도2동,34816
2020-08-06,삼양동,107150
2020-08-06,서홍동,53429
2020-08-06,성산읍,77186
2020-08-06,송산동,32145
2020-08-06,아라동,146581
2020-08-06,안덕면,45791
2020-08-06,애월읍,106579
2020-08-06,연동,212129
2020-08-06,영천동,48338
2020-08-06,예래동,20415
2020-08-06,오라동,64931
2020-08-06,외도동,102010
2020-08-06,용담1동,36932
2020-08-06,용담2동,74425
2020-08-06,이도1동,48731
2020-08-06,이도2동,253390
2020-08-06,이호동,32965
2020-08-06,일도1동,17879
2020-08-06,일도2동,164563
2020-08-06,정방동,25533
2020-08-06,조천읍,81770
2020-08-06,중문동,59590
2020-08-06,중앙동,50092
2020-08-06,천지동,34647
2020-08-06,표선면,34246
2020-08-06,한경면,26693
2020-08-06,한림읍,71913
2020-08-06,화북동,118694
2020-08-06,효돈동,25697
2020-08-07,건입동,45485
2020-08-07,구좌읍,45140
2020-08-07,남원읍,76131
2020-08-07,노형동,263031
2020-08-07,대륜동,46006
2020-08-07,대정읍,105609
2020-08-07,대천동,62447
2020-08-07,도두동,26944
2020-08-07,동홍동,125618
2020-08-07,봉개동,17150
2020-08-07,삼도1동,55925
2020-08-07,삼도2동,36938
2020-08-07,삼양동,94531
2020-08-07,서홍동,53065
2020-08-07,성산읍,92773
2020-08-07,송산동,35294
2020-08-07,아라동,127170
2020-08-07,안덕면,47155
2020-08-07,애월읍,107554
2020-08-07,연동,210444
2020-08-07,영천동,57057
2020-08-07,예래동,21569
2020-08-07,오라동,62293
2020-08-07,외도동,102268
2020-08-07,용담1동,32353
2020-08-07,용담2동,71255
2020-08-07,이도1동,45189
2020-08-07,이도2동,238529
2020-08-07,이호동,30837
2020-08-07,일도1동,19642
2020-08-07,일도2동,154875
2020-08-07,정방동,28966
2020-08-07,조천읍,72720
2020-08-07,중문동,66693
2020-08-07,중앙동,52686
2020-08-07,천지동,40430
2020-08-07,표선면,43223
2020-08-07,한경면,28566
2020-08-07,한림읍,78451
2020-08-07,화북동,114889
2020-08-07,효돈동,28565
2020-08-08,건입동,42830
2020-08-08,구좌읍,41936
2020-08-08,남원읍,72730
2020-08-08,노형동,279565
2020-08-08,대륜동,45799
2020-08-08,대정읍,98917
2020-08-08,대천동,66865
2020-08-08,도두동,18591
2020-08-08,동홍동,113072
2020-08-08,봉개동,21308
2020-08-08,삼도1동,67853
2020-08-08,삼도2동,36456
2020-08-08,삼양동,103465
2020-08-08,서홍동,49904
2020-08-08,성산읍,97707
2020-08-08,송산동,34085
2020-08-08,아라동,136872
2020-08-08,안덕면,56449
2020-08-08,애월읍,111834
2020-08-08,연동,223062
2020-08-08,영천동,52936
2020-08-08,예래동,25639
2020-08-08,오라동,70163
2020-08-08,외도동,103593
2020-08-08,용담1동,32052
2020-08-08,용담2동,72499
2020-08-08,이도1동,48439
2020-08-08,이도2동,252058
2020-08-08,이호동,24170
2020-08-08,일도1동,17514
2020-08-08,일도2동,168193
2020-08-08,정방동,27550
2020-08-08,조천읍,78003
2020-08-08,중문동,72052
2020-08-08,중앙동,54908
2020-08-08,천지동,36002
2020-08-08,표선면,44294
2020-08-08,한경면,30758
2020-08-08,한림읍,83881
2020-08-08,화북동,122909
2020-08-08,효돈동,34384
2020-08-09,건입동,56576
2020-08-09,구좌읍,46119
2020-08-09,남원읍,81318
2020-08-09,노형동,333002
2020-08-09,대륜동,53242
2020-08-09,대정읍,108732
2020-08-09,대천동,77867
2020-08-09,도두동,20748
2020-08-09,동홍동,131136
2020-08-09,봉개동,24775
2020-08-09,삼도1동,79853
2020-08-09,삼도2동,47929
2020-08-09,삼양동,133475
2020-08-09,서홍동,62226
2020-08-09,성산읍,88586
2020-08-09,송산동,43965
2020-08-09,아라동,183039
2020-08-09,안덕면,54034
2020-08-09,애월읍,132365
2020-08-09,연동,258718
2020-08-09,영천동,68054
2020-08-09,예래동,22590
2020-08-09,오라동,85431
2020-08-09,외도동,139174
2020-08-09,용담1동,36891
2020-08-09,용담2동,83092
2020-08-09,이도1동,50092
2020-08-09,이도2동,305632
2020-08-09,이호동,30030
2020-08-09,일도1동,22400
2020-08-09,일도2동,223755
2020-08-09,정방동,30376
2020-08-09,조천읍,93103
2020-08-09,중문동,73252
2020-08-09,중앙동,50157
2020-08-09,천지동,33957
2020-08-09,표선면,44515
2020-08-09,한경면,26724
2020-08-09,한림읍,84677
2020-08-09,화북동,153423
2020-08-09,효돈동,33334
2020-08-10,건입동,42936
2020-08-10,구좌읍,36549
2020-08-10,남원읍,69658
2020-08-10,노형동,281318
2020-08-10,대륜동,47754
2020-08-10,대정읍,97483
2020-08-10,대천동,64698
2020-08-10,도두동,16012
2020-08-10,동홍동,115409
2020-08-10,봉개동,17534
2020-08-10,삼도1동,64797
2020-08-10,삼도2동,33918
2020-08-10,삼양동,107740
2020-08-10,서홍동,54446
2020-08-10,성산읍,84847
2020-08-10,송산동,30371
2020-08-10,아라동,135606
2020-08-10,안덕면,47003
2020-08-10,애월읍,100672
2020-08-10,연동,216758
2020-08-10,영천동,51220
2020-08-10,예래동,17628
2020-08-10,오라동,69551
2020-08-10,외도동,109427
2020-08-10,용담1동,32697
2020-08-10,용담2동,72803
2020-08-10,이도1동,45597
2020-08-10,이도2동,254924
2020-08-10,이호동,25750
2020-08-10,일도1동,16411
2020-08-10,일도2동,168099
2020-08-10,정방동,26285
2020-08-10,조천읍,69952
2020-08-10,중문동,63450
2020-08-10,중앙동,50753
2020-08-10,천지동,30808
2020-08-10,표선면,36650
2020-08-10,한경면,24658
2020-08-10,한림읍,72321
2020-08-10,화북동,126610
2020-08-10,효돈동,29031
2020-08-11,건입동,40923
2020-08-11,구좌읍,40992
2020-08-11,남원읍,65598
2020-08-11,노형동,252251
2020-08-11,대륜동,46981
2020-08-11,대정읍,124777
2020-08-11,대천동,63743
2020-08-11,도두동,21867
2020-08-11,동홍동,114405
2020-08-11,봉개동,16426
2020-08-11,삼도1동,59842
2020-08-11,삼도2동,34147
2020-08-11,삼양동,99775
2020-08-11,서홍동,49303
2020-08-11,성산읍,86609
2020-08-11,송산동,29756
2020-08-11,아라동,124905
2020-08-11,안덕면,42767
2020-08-11,애월읍,97858
2020-08-11,연동,202560
2020-08-11,영천동,50030
2020-08-11,예래동,20681
2020-08-11,오라동,59906
2020-08-11,외도동,100155
2020-08-11,용담1동,34230
2020-08-11,용담2동,68386
2020-08-11,이도1동,42397
2020-08-11,이도2동,237147
2020-08-11,이호동,27958
2020-08-11,일도1동,17431
2020-08-11,일도2동,155945
2020-08-11,정방동,24356
2020-08-11,조천읍,72075
2020-08-11,중문동,61709
2020-08-11,중앙동,53170
2020-08-11,천지동,37115
2020-08-11,표선면,37108
2020-08-11,한경면,23613
2020-08-11,한림읍,83384
2020-08-11,화북동,117326
2020-08-11,효돈동,28829
2020-08-12,건입동,44122
2020-08-12,구좌읍,40460
2020-08-12,남원읍,65996
2020-08-12,노형동,282539
2020-08-12,대륜동,47727
2020-08-12,대정읍,99037
2020-08-12,대천동,59067
2020-08-12,도두동,25113
2020-08-12,동홍동,115499
2020-08-12,봉개동,20178
2020-08-12,삼도1동,64162
2020-08-12,삼도2동,36009
2020-08-12,삼양동,107560
2020-08-12,서홍동,54350
2020-08-12,성산읍,76855
2020-08-12,송산동,31537
2020-08-12,아라동,135580
2020-08-12,안덕면,42717
2020-08-12,애월읍,113073
2020-08-12,연동,227825
2020-08-12,영천동,51698
2020-08-12,예래동,23222
2020-08-12,오라동,71603
2020-08-12,외도동,108285
2020-08-12,용담1동,37003
2020-08-12,용담2동,70035
2020-08-12,이도1동,47963
2020-08-12,이도2동,244113
